0,001000
-0,04238
-0,03728
-0,02964
-0,03728
-0,03983
-0,03473
-0,03219
-0,03983
-0,04492
-0,04492
-0,03983
-0,03728
-0,04238
-0,03219
-0,02709
-0,02964
-0,03728
-0,03728
-0,03983
-0,03473
-0,03728
-0,04238
-0,03728
-0,02964
-0,03473
-0,03983
-0,03728
-0,03473
-0,03983
-0,04238
-0,03728
-0,03473
-0,02964
-0,03219
-0,03983
-0,03473
-0,02964
-0,03728
-0,04492
-0,03983
-0,03473
-0,03473
-0,03983
-0,03728
-0,02964
-0,03728
-0,04238
-0,03983
-0,03219
-0,03983
-0,04238
-0,03473
-0,02964
-0,02964
-0,03219
-0,03983
-0,03728
-0,02964
-0,03983
-0,04492
-0,04238
-0,03728
-0,03219
-0,03473
-0,03983
-0,02964
-0,03473
-0,03728
-0,04238
-0,03983
-0,03219
-0,03728
-0,03983
-0,03473
-0,02964
-0,02964
-0,03473
-0,04238
-0,03983
-0,03473
-0,03728
-0,04238
-0,03728
-0,02964
-0,03473
-0,04238
-0,03728
-0,03219
-0,04238
-0,04238
-0,03473
-0,02964
-0,02964
-0,03473
-0,03983
-0,03473
-0,02964
-0,03983
-0,04492
-0,03728
-0,02964
-0,03473
-0,03983
-0,03728
-0,02964
-0,03728
-0,04238
-0,03983
-0,03473
-0,03983
-0,04238
-0,03728
-0,02964
-0,03473
-0,03728
-0,03219
-0,02964
-0,03728
-0,04492
-0,03983
-0,02964
-0,03728
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03983
-0,03219
-0,04492
-0,04238
-0,03728
-0,02964
-0,03473
-0,03983
-0,03473
-0,02964
-0,03728
-0,04492
-0,03983
-0,02964
-0,03728
-0,03473
-0,04238
-0,03728
-0,02964
-0,03473
-0,04238
-0,03983
-0,03473
-0,03728
-0,04238
-0,03473
-0,02709
-0,03983
-0,03473
-0,02964
-0,03983
-0,03983
-0,03219
-0,04238
-0,03728
-0,02964
-0,03473
-0,03728
-0,02964
-0,03728
-0,03983
-0,03219
-0,03728
-0,04238
-0,03728
-0,02964
-0,03983
-0,03473
-0,02709
-0,03728
-0,03728
-0,03473
-0,03983
-0,03983
-0,02964
-0,03728
-0,03983
-0,02964
-0,03473
-0,04238
-0,03728
-0,03983
-0,04492
-0,03728
-0,03473
-0,03983
-0,03473
-0,03219
-0,03983
-0,03473
-0,03728
-0,04492
-0,03983
-0,03728
-0,04238
-0,03473
-0,03728
-0,03983
-0,03473
-0,03728
-0,04238
-0,04238
-0,03983
-0,04238
-0,03983
-0,02964
-0,04238
-0,03983
-0,02964
-0,03728
-0,04238
-0,03473
-0,03728
-0,04238
-0,03219
-0,03728
-0,03473
-0,02709
-0,03728
-0,04238
-0,03983
-0,03728
-0,03983
-0,04238
-0,03983
-0,03473
-0,02964
-0,03219
-0,03983
-0,03728
-0,03983
-0,03983
-0,03219
-0,03728
-0,04238
-0,03728
-0,02964
-0,03473
-0,04238
-0,04492
-0,03983
-0,03473
-0,03983
-0,04238
-0,03473
-0,02964
-0,02964
-0,03219
-0,03983
-0,03473
-0,02964
-0,04238
-0,04492
-0,03728
-0,02964
-0,03473
-0,03983
-0,03728
-0,03473
-0,02964
-0,03983
-0,04492
-0,03728
-0,03219
-0,03728
-0,03983
-0,03473
-0,02964
-0,03473
-0,04238
-0,03983
-0,03219
-0,03983
-0,04492
-0,03728
-0,02964
-0,03728
-0,04238
-0,03473
-0,03728
-0,04238
-0,03983
-0,03983
-0,03219
-0,03728
-0,03983
-0,03728
-0,02964
-0,03983
-0,03473
-0,03219
-0,04492
-0,03728
-0,03219
-0,03728
-0,03983
-0,03473
-0,03219
-0,02964
-0,03728
-0,04492
-0,03219
-0,03219
-0,03473
-0,03728
-0,03473
-0,02709
-0,03219
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03983
-0,03473
-0,02964
-0,03219
-0,04238
-0,03728
-0,02964
-0,03983
-0,04492
-0,03219
-0,03728
-0,04238
-0,03473
-0,03219
-0,03219
-0,03219
-0,03728
-0,03728
-0,04238
-0,03983
-0,03219
-0,03473
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,04238
-0,03983
-0,03219
-0,03728
-0,04238
-0,02964
-0,03473
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03219
-0,04238
-0,03728
-0,03728
-0,04238
-0,03728
-0,03728
-0,03728
-0,02964
-0,03983
-0,04492
-0,03219
-0,03728
-0,03983
-0,03219
-0,03219
-0,03983
-0,02964
-0,03728
-0,03983
-0,04238
-0,03983
-0,02964
-0,03473
-0,04238
-0,03473
-0,02964
-0,03728
-0,04492
-0,04238
-0,03983
-0,03219
-0,03473
-0,03473
-0,02964
-0,03219
-0,03983
-0,04238
-0,03728
-0,03728
-0,03219
-0,03728
-0,04238
-0,03473
-0,02964
-0,03728
-0,03983
-0,03728
-0,03219
-0,03473
-0,03473
-0,04238
-0,03728
-0,02964
-0,03219
-0,03983
-0,03219
-0,02964
-0,03728
-0,04492
-0,03983
-0,03219
-0,03219
-0,03473
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03983
-0,03219
-0,03728
-0,04238
-0,03473
-0,02964
-0,02964
-0,03983
-0,03473
-0,02964
-0,03983
-0,04492
-0,03983
-0,02964
-0,03728
-0,04238
-0,03728
-0,02964
-0,03728
-0,03983
-0,04747
-0,03983
-0,03219
-0,03728
-0,04238
-0,03473
-0,02964
-0,03219
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03728
-0,02964
-0,03728
-0,04238
-0,03728
-0,03219
-0,03728
-0,04747
-0,04492
-0,03728
-0,02964
-0,03473
-0,03983
-0,03219
-0,03473
-0,03473
-0,03983
-0,04492
-0,03983
-0,03219
-0,03728
-0,04238
-0,02964
-0,03473
-0,04238
-0,03728
-0,03983
-0,04492
-0,03219
-0,03728
-0,04238
-0,03728
-0,03219
-0,03983
-0,03473
-0,03473
-0,04238
-0,03983
-0,03983
-0,03983
-0,04238
-0,02964
-0,03473
-0,03983
-0,02964
-0,03728
-0,04238
-0,03473
-0,03983
-0,03983
-0,02964
-0,02964
-0,03473
-0,03983
-0,03473
-0,02964
-0,03983
-0,04238
-0,03983
-0,03219
-0,03728
-0,04238
-0,03728
-0,02964
-0,03728
-0,04238
-0,03728
-0,03983
-0,04238
-0,03983
-0,03728
-0,03983
-0,03473
-0,02964
-0,03473
-0,03983
-0,03728
-0,03983
-0,04238
-0,03728
-0,03473
-0,03983
-0,03473
-0,02964
-0,04238
-0,03728
-0,03219
-0,03983
-0,04492
-0,03728
-0,02964
-0,03473
-0,03983
-0,03983
-0,03219
-0,02964
-0,03728
-0,03983
-0,03983
-0,03728
-0,03728
-0,03473
-0,03728
-0,02964
-0,03728
-0,04238
-0,03728
-0,03728
-0,04492
-0,04238
-0,03983
-0,02964
-0,03728
-0,03983
-0,03219
-0,03219
-0,03219
-0,03983
-0,04238
-0,03983
-0,02964
-0,03728
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03219
-0,02709
-0,03473
-0,03983
-0,03728
-0,03219
-0,03983
-0,04238
-0,03473
-0,03219
-0,03728
-0,04238
-0,03473
-0,02964
-0,03983
-0,04492
-0,03983
-0,03473
-0,03728
-0,03983
-0,03473
-0,02964
-0,03219
-0,03983
-0,03728
-0,03219
-0,02964
-0,03728
-0,03983
-0,03728
-0,02964
-0,03473
-0,04238
-0,03983
-0,03219
-0,04238
-0,04238
-0,03728
-0,02964
-0,03473
-0,03983
-0,03219
-0,02709
-0,03473
-0,04238
-0,03728
-0,03473
-0,03728
-0,04238
-0,03728
-0,03219
-0,03728
-0,03983
-0,03728
-0,02964
-0,04238
-0,04492
-0,03983
-0,02964
-0,03219
-0,03983
-0,03473
-0,02964
-0,03983
-0,03728
-0,03219
-0,03983
-0,04238
-0,03728
-0,03219
-0,02964
-0,03983
-0,03473
-0,02964
-0,03728
-0,04747
-0,03728
-0,03219
-0,03473
-0,04238
-0,02964
-0,02964
-0,03219
-0,03728
-0,03728
-0,03728
-0,03728
-0,04238
-0,03728
-0,03219
-0,03219
-0,03983
-0,03728
-0,02964
-0,03728
-0,04492
-0,03983
-0,02964
-0,03728
-0,04238
-0,03219
-0,02964
-0,03473
-0,03473
-0,03728
-0,03219
-0,03219
-0,03728
-0,04238
-0,03728
-0,02964
-0,03728
-0,03983
-0,03728
-0,03219
-0,03219
-0,03983
-0,04238
-0,03473
-0,02964
-0,03728
-0,03219
-0,04238
-0,03219
-0,03728
-0,03219
-0,03983
-0,03983
-0,03473
-0,03219
-0,02964
-0,03473
-0,04238
-0,03983
-0,02964
-0,03983
-0,04492
-0,03728
-0,03473
-0,02964
-0,03473
-0,03983
-0,03473
-0,02964
-0,04238
-0,04492
-0,03983
-0,03219
-0,04238
-0,04238
-0,03473
-0,02964
-0,03728
-0,04238
-0,03983
-0,03219
-0,03983
-0,04238
-0,03728
-0,03473
-0,03983
-0,03728
-0,03728
-0,02964
-0,04238
-0,03983
-0,03473
-0,03728
-0,03728
-0,04238
-0,03473
-0,02964
-0,03473
-0,04238
-0,03983
-0,03983
-0,04238
-0,04238
-0,03473
-0,02964
-0,03473
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,04238
-0,03219
-0,03728
-0,03728
-0,03983
-0,03473
-0,02964
-0,03728
-0,04492
-0,04238
-0,03983
-0,02964
-0,03473
-0,04238
-0,03473
-0,02964
-0,03219
-0,03983
-0,03983
-0,03219
-0,03983
-0,04238
-0,03728
-0,03473
-0,03983
-0,02964
-0,03473
-0,04238
-0,03728
-0,03983
-0,04238
-0,03983
-0,03728
-0,03983
-0,03473
-0,03219
-0,03983
-0,03219
-0,03728
-0,04492
-0,03983
-0,03728
-0,03983
-0,03728
-0,02964
-0,04238
-0,03728
-0,02964
-0,04238
-0,03983
-0,03473
-0,04238
-0,03473
-0,02964
-0,03983
-0,03219
-0,03219
-0,04238
-0,03983
-0,03983
-0,04238
-0,03219
-0,03728
-0,04238
-0,03473
-0,03728
-0,03983
-0,03728
-0,03983
-0,04492
-0,03983
-0,03728
-0,04238
-0,03983
-0,03473
-0,02964
-0,03473
-0,03983
-0,03473
-0,03473
-0,03728
-0,04238
-0,03728
-0,02964
-0,03473
-0,04238
-0,03473
-0,03219
-0,03728
-0,04492
-0,04238
-0,03219
-0,03728
-0,03473
-0,03728
-0,03219
-0,02709
-0,03473
-0,03728
-0,04492
-0,03219
-0,03219
-0,03728
-0,04238
-0,03728
-0,02964
-0,03728
-0,03983
-0,03983
-0,03219
-0,03983
-0,03728
-0,02964
-0,03219
-0,03473
-0,02964
-0,03728
-0,04238
-0,03728
-0,03473
-0,04492
-0,03473
-0,03219
-0,04238
-0,03728
-0,03473
-0,03983
-0,03728
-0,03728
-0,04492
-0,03473
-0,03728
-0,04238
-0,03473
-0,03219
-0,03983
-0,02964
-0,03473
-0,04238
-0,03983
-0,03219
-0,04492
-0,03728
-0,03219
-0,04238
-0,03473
-0,02964
-0,04238
-0,03728
-0,03219
-0,04492
-0,03728
-0,03219
-0,03219
-0,03473
-0,02964
-0,03219
-0,03473
-0,02964
-0,03983
-0,03983
-0,03219
-0,03728
-0,03983
-0,02964
-0,03728
-0,03728
-0,03219
-0,04492
-0,03983
-0,03473
-0,03728
-0,03983
-0,02964
-0,04238
-0,03983
-0,02709
-0,03473
-0,03728
-0,03219
-0,03983
-0,03983
-0,02964
-0,03728
-0,03219
-0,02964
-0,03219
-0,03728
-0,04238
-0,03983
-0,03983
-0,03983
-0,03728
-0,02964
-0,03473
-0,03728
-0,03219
-0,02964
-0,03728
-0,03983
-0,04238
-0,03728
-0,03983
-0,03983
-0,03728
-0,03473
-0,03473
-0,04238
-0,04492
-0,03473
-0,03473
-0,03728
-0,04238
-0,03473
-0,02709
-0,03219
-0,03983
-0,03983
-0,02964
-0,03219
-0,03983
-0,03728
-0,03728
-0,03219
-0,03728
-0,03983
-0,03473
-0,03219
-0,03728
-0,04492
-0,03983
-0,03983
-0,03728
-0,03983
-0,03473
-0,03219
-0,03983
-0,03473
-0,03728
-0,04238
-0,03473
-0,03728
-0,04238
-0,03473
-0,03473
-0,03983
-0,03473
-0,02964
-0,04238
-0,03983
-0,03473
-0,03983
-0,03983
-0,02964
-0,03473
-0,03983
-0,03219
-0,03219
-0,04238
-0,03983
-0,03473
-0,04492
-0,02964
-0,02964
-0,03983
-0,03728
-0,02964
-0,03983
-0,03983
-0,03473
-0,03983
-0,03983
-0,02964
-0,03983
-0,03219
-0,02709
-0,03473
-0,03983
-0,02964
-0,03983
-0,04238
-0,03219
-0,03728
-0,03728
-0,02964
-0,03728
-0,03983
-0,03473
-0,03219
-0,04492
-0,03983
-0,03219
-0,03473
-0,03473
-0,02964
-0,03473
-0,03219
-0,02964
-0,04238
-0,03983
-0,03219
-0,03728
-0,03983
-0,02964
-0,03473
-0,03219
-0,02964
-0,03219
-0,03728
-0,03219
-0,03983
-0,03728
-0,02964
-0,03473
-0,03473
-0,02709
-0,03473
-0,03983
-0,02964
-0,03983
-0,04238
-0,03219
-0,02964
-0,03728
-0,03983
-0,03473
-0,02964
-0,03728
-0,03728
-0,03219
-0,03983
-0,04238
-0,03473
-0,03473
-0,03983
-0,02964
-0,03219
-0,04238
-0,02964
-0,03983
-0,04238
-0,03219
-0,03728
-0,03473
-0,02964
-0,03473
-0,03728
-0,02964
-0,03983
-0,03983
-0,03219
-0,03983
-0,03473
-0,02964
-0,03983
-0,03983
-0,02709
-0,03728
-0,03728
-0,03219
-0,03728
-0,04492
-0,03728
-0,02964
-0,03728
-0,03983
-0,03728
-0,02964
-0,03983
-0,04238
-0,03983
-0,03219
-0,03728
-0,03983
-0,03473
-0,02709
-0,03473
-0,04238
-0,03728
-0,03219
-0,03983
-0,04492
-0,03983
-0,02964
-0,03473
-0,03983
-0,03473
-0,03219
-0,03983
-0,04492
-0,03983
-0,03983
-0,03219
-0,04238
-0,03473
-0,02964
-0,03219
-0,03983
-0,03728
-0,03219
-0,03983
-0,04238
-0,03728
-0,02964
-0,03728
-0,04238
-0,04238
-0,03983
-0,03219
-0,04492
-0,03983
-0,03219
-0,03728
-0,04238
-0,03473
-0,02709
-0,03219
-0,03983
-0,03728
-0,03219
-0,03983
-0,04238
-0,03983
-0,02964
-0,03473
-0,04238
-0,03728
-0,03219
-0,03473
-0,03983
-0,04238
-0,03983
-0,02964
-0,03473
-0,03983
-0,02709
-0,03473
-0,03983
-0,02964
-0,03983
-0,04238
-0,02964
-0,03728
-0,03728
-0,02964
-0,03728
-0,03728
-0,02964
-0,03983
-0,04238
-0,04238
-0,03219
-0,03728
-0,04238
-0,03219
-0,02964
-0,03219
-0,03983
-0,03473
-0,03473
-0,03983
-0,04238
-0,03728
-0,03219
-0,03473
-0,03983
-0,03983
-0,03473
-0,03219
-0,03983
-0,04492
-0,03728
-0,03219
-0,03473
-0,03983
-0,03219
-0,02964
-0,03473
-0,03983
-0,03983
-0,03219
-0,03728
-0,04238
-0,04238
-0,03473
-0,02964
-0,03473
-0,04238
-0,03983
-0,03728
-0,03983
-0,04238
-0,03728
-0,02964
-0,03219
-0,03983
-0,03473
-0,02964
-0,03728
-0,04238
-0,03983
-0,03219
-0,03728
-0,03728
-0,03983
-0,03473
-0,02964
-0,03473
-0,04238
-0,04238
-0,03473
-0,03728
-0,04238
-0,03473
-0,02964
-0,02964
-0,03473
-0,03983
-0,03983
-0,03473
-0,03983
-0,04238
-0,03728
-0,02964
-0,03473
-0,04238
-0,03473
-0,02964
-0,03728
-0,04492
-0,03983
-0,03219
-0,03728
-0,03983
-0,03983
-0,03219
-0,02964
-0,03473
-0,03983
-0,03983
-0,03219
-0,03983
-0,04238
-0,03473
-0,02964
-0,03473
-0,04238
-0,03728
-0,03983
-0,03473
-0,03983
-0,04238
-0,03728
-0,02964
-0,03728
-0,03983
-0,03473
-0,02964
-0,03728
-0,04492
-0,03983
-0,03983
-0,02964
-0,03983
-0,03983
-0,03473
-0,02964
-0,03728
-0,03728
-0,04238
-0,03473
-0,04238
-0,03728
-0,02964
-0,02709
-0,03473
-0,03983
-0,03473
-0,03219
-0,03983
-0,04492
-0,03219
-0,03728
-0,03983
-0,03473
-0,02964
-0,03728
-0,03983
-0,03728
-0,03473
-0,03983
-0,04492
-0,02964
-0,02964
-0,03219
-0,03983
-0,03219
-0,02964
-0,03728
-0,04492
-0,03983
-0,02964
-0,03473
-0,04238
-0,03728
-0,02964
-0,03473
-0,04238
-0,02964
-0,03983
-0,03983
-0,03219
-0,03983
-0,03473
-0,03473
-0,04238
-0,02964
-0,03473
-0,04238
-0,02964
-0,03728
-0,04238
-0,03728
-0,03473
-0,04238
-0,03728
-0,02964
-0,02964
-0,03728
-0,04492
-0,03473
-0,03983
-0,04238
-0,03728
-0,02964
-0,03473
-0,04238
-0,03473
-0,03728
-0,04238
-0,03983
-0,02964
-0,03728
-0,03983
-0,03728
-0,02964
-0,03983
-0,03728
-0,03219
-0,03983
-0,04238
-0,03983
-0,02964
-0,03219
-0,03983
-0,03473
-0,02709
-0,03219
-0,04238
-0,03728
-0,03473
-0,03728
-0,04238
-0,03728
-0,02964
-0,03473
-0,03983
-0,03728
-0,03219
-0,03983
-0,04492
-0,03728
-0,03728
-0,04238
-0,03473
-0,02964
-0,03473
-0,03983
-0,03728
-0,03219
-0,03983
-0,04238
-0,03983
-0,02964
-0,03728
-0,03983
-0,03728
-0,02964
-0,03983
-0,04492
-0,03983
-0,03219
-0,03728
-0,04238
-0,03473
-0,02964
-0,03473
-0,03983
-0,03728
-0,03473
-0,03728
-0,04238
-0,03728
-0,02964
-0,03983
-0,03983
-0,03728
-0,02964
-0,03728
-0,04492
-0,03473
-0,02964
-0,04238
-0,03473
-0,02964
-0,03219
-0,03983
-0,03219
-0,03728
-0,04238
-0,03219
-0,03728
-0,04238
-0,02964
-0,03219
-0,03983
-0,02964
-0,03728
-0,04238
-0,03473
-0,03728
-0,04492
-0,02964
-0,03473
-0,03983
-0,03473
-0,03219
-0,03983
-0,03728
-0,03219
-0,04238
-0,03983
-0,02964
-0,03983
-0,03473
-0,02964
-0,04238
-0,03728
-0,03728
-0,04492
-0,03473
-0,03473
-0,04238
-0,02964
-0,03473
-0,03473
-0,02709
-0,03983
-0,03728
-0,03473
-0,04238
-0,03728
-0,02964
-0,03728
-0,03219
-0,02709
-0,03983
-0,03983
-0,03983
-0,04747
-0,03728
-0,03728
-0,04238
-0,02964
-0,04238
-0,03473
-0,02709
-0,03983
-0,03728
-0,03983
-0,03728
-0,03728
-0,02964
-0,03983
-0,03728
-0,03219
-0,03983
-0,02964
-0,03728
-0,03983
-0,03983
-0,04238
-0,02964
-0,03728
-0,04238
-0,02709
-0,03983
-0,03473
-0,03473
-0,04492
-0,03983
-0,03983
-0,04238
-0,03473
